,0,1,2,3,4,5,6
38,Harry Potter and the Deathly Hallows: Part 2,(2011),16+,130 min,"Adventure, Family, Fantasy",8.1,"
Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
39,Jaws,(1975),16+,124 min,"Adventure, Mystery, Thriller",8.1,"
When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down."
40,Salinui chueok,(2003),---,131 min,"Crime, Drama, Mystery",8.1,"
In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
41,Rebecca,(1940),---,130 min,"Drama, Film-Noir, Mystery",8.1,"
A self-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence."
42,The Third Man,(1949),---,104 min,"Film-Noir, Mystery, Thriller",8.1,"
Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime."
43,Trois couleurs: Rouge,(1994),15+,99 min,"Drama, Mystery, Romance",8.1,"
A model discovers a retired judge is keen on invading people's privacy."
44,Les diaboliques,(1955),---,117 min,"Crime, Drama, Horror",8.1,"
The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi."
45,A Wednesday,(2008),---,104 min,"Action, Crime, Drama",8.1,"
A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday."
46,Talvar,(2015),---,132 min,"Crime, Drama, Mystery",8.1,"
An experienced investigator confronts several conflicting theories about the perpetrators of a violent double homicide."
47,Article 15,(2019),---,130 min,"Crime, Drama, Mystery",8.1,"
In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination."
48,The Tashkent Files,(2019),---,134 min,"Drama, Mystery, Thriller",8.1,"
Revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated."
49,Kahaani,(2012),---,122 min,"Mystery, Thriller",8.1,"
A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him."
50,Blade Runner 2049,(2017),15+,164 min,"Action, Drama, Mystery",8.0,"
Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years."
51,Donnie Darko,(2001),13+,113 min,"Drama, Mystery, Sci-Fi",8.0,"
After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes."
52,Zootopia,(2016),7A,108 min,"Animation, Adventure, Comedy",8.0,"
In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
53,The Bourne Ultimatum,(2007),13+,115 min,"Action, Mystery, Thriller",8.0,"
Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer."
54,Twelve Monkeys,(1995),18+,129 min,"Mystery, Sci-Fi, Thriller",8.0,"
In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
55,The Maltese Falcon,(1941),---,100 min,"Crime, Film-Noir, Mystery",8.0,"
San Francisco private detective Sam Spade takes on a case that involves him with three eccentric criminals, a gorgeous liar and their quest for a priceless statuette, with the stakes rising after his partner is murdered."
56,Pâfekuto burû,(1997),R,81 min,"Animation, Crime, Drama",8.0,"
A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past."
57,Contratiempo,(2016),13+,106 min,"Crime, Drama, Mystery",8.0,"
A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense."
58,Chung Hing sam lam,(1994),PG-13,102 min,"Comedy, Crime, Drama",8.0,"
Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents."
59,Solaris,(1972),13+,167 min,"Drama, Mystery, Sci-Fi",8.0,"
A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane."
60,Das Cabinet des Dr. Caligari,(1920),---,76 min,"Horror, Mystery, Thriller",8.0,"
Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
61,Mou gaan dou,(2002),R,101 min,"Action, Crime, Drama",8.0,"
A story between a mole in the police department and an undercover cop. Their objectives are the same: to find out who is the mole, and who is the cop."
62,Anatomy of a Murder,(1959),13+,161 min,"Drama, Mystery",8.0,"
An upstate Michigan lawyer defends a soldier who claims he killed an innkeeper due to temporary insanity after the victim raped his wife. What is the truth, and will he win his case?"
63,Sleuth,(1972),13+,138 min,"Mystery, Thriller",8.0,"
A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results."
64,The Blue Elephant,(2014),---,170 min,"Drama, Horror, Mystery",8.0,"
The story of Dr. Yehia, a psychotherapist at Al Abbasia hospital. He works in the department treating the criminally insane, only to find his best friend to be one of the patients. Trying ...                See full summary »
"
65,Karthikeya 2,(2022),---,150 min,"Action, Adventure, Fantasy",8.0,"
A sequel to mystic thriller Karthikeya (2014), which deals with the personal problems of Karthik and how he comes out of them. His pursuit of the truth leads him to find out the power of Indian ancient system and Tatva of Lord Sri Krishna."
66,Puss in Boots: The Last Wish,(2022),6+,102 min,"Animation, Adventure, Comedy",7.9,"
When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."
67,Knives Out,(2019),13+,130 min,"Comedy, Crime, Drama",7.9,"
A detective investigates the death of the patriarch of an eccentric, combative family."
68,Mulholland Dr.,(2001),16+,147 min,"Drama, Mystery, Thriller",7.9,"
After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality."
69,The Bourne Identity,(2002),13+,119 min,"Action, Mystery, Thriller",7.9,"
A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory."
70,Harry Potter and the Prisoner of Azkaban,(2004),13+,142 min,"Adventure, Family, Fantasy",7.9,"
Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard."
71,Arrival,(II) (2016),7+,116 min,"Drama, Mystery, Sci-Fi",7.9,"
A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world."
72,The Big Sleep,(1946),---,114 min,"Crime, Film-Noir, Mystery",7.9,"
Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail and what might be love."
73,Mystic River,(2003),15+,138 min,"Crime, Drama, Mystery",7.9,"
The lives of three men who were childhood friends are shattered when one of them has a family tragedy."
74,The Man from Earth,(2007),---,87 min,"Drama, Fantasy, Mystery",7.9,"
An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine."
75,Mildred Pierce,(1945),---,111 min,"Crime, Drama, Film-Noir",7.9,"
A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter."
76,Charade,(1963),DİKKAT,113 min,"Comedy, Mystery, Romance",7.9,"
Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?"
77,Kôkaku kidôtai,(1995),13+,83 min,"Animation, Action, Crime",7.9,"
A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master."
78,Trois couleurs: Bleu,(1993),15+,94 min,"Drama, Music, Mystery",7.9,"
A woman struggles to find a way to live her life after the death of her husband and child."
79,In the Heat of the Night,(1967),---,110 min,"Drama, Mystery, Thriller",7.9,"
A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case."
80,Rope,(1948),---,80 min,"Crime, Drama, Mystery",7.9,"
Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death."
81,Hable con ella,(2002),15+,112 min,"Drama, Mystery, Romance",7.9,"
Two men share an odd friendship while they care for two women who are both in deep comas."
82,In a Lonely Place,(1950),---,94 min,"Drama, Film-Noir, Mystery",7.9,"
A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts."
83,Laura,(1944),---,88 min,"Drama, Film-Noir, Mystery",7.9,"
A police detective falls in love with the woman whose murder he is investigating."
84,The Thin Man,(1934),---,91 min,"Comedy, Crime, Mystery",7.9,"
Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
85,Darbareye Elly,(2009),13A,119 min,"Drama, Mystery",7.9,"
The mysterious disappearance of a kindergarten teacher during a picnic in the north of Iran is followed by a series of misadventures for her fellow travelers."
86,The Fugitive,(1993),13A,130 min,"Action, Crime, Drama",7.8,"
Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal."
87,Atonement,(2007),18+,123 min,"Drama, Mystery, Romance",7.8,"
Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit."
88,The Hateful Eight,(2015),18+,168 min,"Crime, Drama, Mystery",7.8,"
In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters."
89,The Girl with the Dragon Tattoo,(2011),18+,158 min,"Crime, Drama, Mystery",7.8,"
Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander."
90,Hot Fuzz,(2007),18+,121 min,"Action, Comedy, Mystery",7.8,"
A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town."
91,Big Hero 6,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
92,Moon,(2009),13+,97 min,"Drama, Mystery, Sci-Fi",7.8,"
Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems."
93,Män som hatar kvinnor,(2009),18+,152 min,"Crime, Drama, Mystery",7.8,"
A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years."
94,The Conversation,(1974),---,113 min,"Drama, Mystery, Thriller",7.8,"
A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered."
95,Changeling,(2008),16+,141 min,"Biography, Crime, Drama",7.8,"
Grief-stricken mother Christine Collins takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child."
96,Mississippi Burning,(1988),---,128 min,"Crime, Drama, Mystery",7.8,"
Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists."
97,La migliore offerta,(2013),R,131 min,"Crime, Drama, Mystery",7.8,"
A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining."
98,Gaslight,(1944),---,114 min,"Crime, Drama, Mystery",7.8,"
Ten years after her aunt was murdered in their London home, a woman returns from Italy in the 1880s to resume residence with her new husband. His obsessive interest in the home rises from a secret that may require driving his wife insane."
99,Loving Vincent,(2017),7+,94 min,"Animation, Drama, Mystery",7.8,"
In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there."
100,Madeo,(2009),R,129 min,"Crime, Drama, Mystery",7.8,"
A mother desperately searches for the killer who framed her son for a girl's horrific murder."
101,Great Expectations,(1946),---,118 min,"Adventure, Drama, Mystery",7.8,"
A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor."
102,Das weiße Band - Eine deutsche Kindergeschichte,(2009),G,144 min,"Drama, Mystery, Thriller",7.8,"
Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?"
103,Batman: Mask of the Phantasm,(1993),PG,76 min,"Animation, Action, Adventure",7.8,"
Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin."
104,The Lady Vanishes,(1938),---,96 min,"Mystery, Thriller",7.8,"
While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train."
105,Badla,(2019),---,118 min,"Crime, Drama, Mystery",7.8,"
A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened."
106,L'avventura,(1960),---,144 min,"Drama, Mystery, Romance",7.8,"
A woman disappears during a Mediterranean boating trip. During the search, her lover and her best friend become attracted to each other."
107,Get Out,(I) (2017),15+,104 min,"Horror, Mystery, Thriller",7.7,"
A young African-American visits his White girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
108,Harry Potter and the Goblet of Fire,(2005),13+,157 min,"Adventure, Family, Fantasy",7.7,"
Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."
109,Zodiac,(2007),16+,157 min,"Crime, Drama, Mystery",7.7,"
Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree."
110,The Bourne Supremacy,(2004),13+,108 min,"Action, Mystery, Thriller",7.7,"
When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive."
111,Wind River,(2017),18+,107 min,"Crime, Drama, Mystery",7.7,"
A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation."
112,Blue Velvet,(1986),18+,120 min,"Crime, Drama, Mystery",7.7,"
The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child."
113,Primal Fear,(1996),18+,129 min,"Crime, Drama, Mystery",7.7,"
An altar boy is accused of murdering a priest, and the truth is buried several layers deep."
114,Harry Potter and the Deathly Hallows: Part 1,(2010),13+,146 min,"Adventure, Family, Fantasy",7.7,"
As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
115,The Game,(1997),18+,129 min,"Drama, Mystery, Thriller",7.7,"
After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him."
116,Who Framed Roger Rabbit,(1988),7+,104 min,"Animation, Adventure, Comedy",7.7,"
A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder."
117,Glengarry Glen Ross,(1992),15+,100 min,"Crime, Drama, Mystery",7.7,"
An examination of the machinations behind the scenes at a real estate office."
118,Der Name der Rose,(1986),---,130 min,"Drama, Mystery, Thriller",7.7,"
An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey."
119,Paprika,(2006),15+,90 min,"Animation, Drama, Fantasy",7.7,"
When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it."
120,Abre los ojos,(1997),15+,119 min,"Drama, Mystery, Sci-Fi",7.7,"
A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured."
121,La double vie de Véronique,(1991),13+,98 min,"Drama, Fantasy, Music",7.7,"
Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected."
122,Spoorloos,(1988),---,107 min,"Mystery, Thriller",7.7,"
Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor."
123,Omoide no Marnie,(2014),PG,103 min,"Animation, Drama, Family",7.7,"
Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
124,Toki o kakeru shôjo,(2006),---,98 min,"Animation, Adventure, Comedy",7.7,"
A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own."
125,Le passé,(2013),7+,130 min,"Drama, Mystery",7.7,"
An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce."
126,Inside Man,(2006),15+,129 min,"Crime, Drama, Mystery",7.6,"
A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation."
127,The Others,(2001),13+,101 min,"Horror, Mystery, Thriller",7.6,"
A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted."
128,The Birds,(1963),G,119 min,"Drama, Horror, Mystery",7.6,"
A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people."
129,Sicario,(2015),15+,121 min,"Action, Crime, Drama",7.6,"
An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico."
130,Watchmen,(2009),18+,162 min,"Action, Drama, Mystery",7.6,"
In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it."
131,Saw,(2004),18+,103 min,"Horror, Mystery, Thriller",7.6,"
Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer."
132,Harry Potter and the Half-Blood Prince,(2009),16+,153 min,"Action, Adventure, Family",7.6,"
As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past."
133,Searching,(III) (2018),13+,102 min,"Drama, Mystery, Thriller",7.6,"
After his teenage daughter goes missing, a desperate father tries to find clues on her laptop."
134,Sherlock Holmes,(2009),13+,128 min,"Action, Adventure, Mystery",7.6,"
Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England."
135,Minority Report,(2002),16+,145 min,"Action, Crime, Mystery",7.6,"
In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder."
136,Gone Baby Gone,(2007),7+,114 min,"Crime, Drama, Mystery",7.6,"
Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally."
137,Dark City,(1998),18+,100 min,"Fantasy, Mystery, Sci-Fi",7.6,"
A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from."
138,Lost Highway,(1997),18+,134 min,"Mystery, Thriller",7.6,"
Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray."
139,La piel que habito,(2011),15+,120 min,"Drama, Horror, Mystery",7.6,"
A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession."
140,El cuerpo,(2012),13+,112 min,"Crime, Drama, Mystery",7.6,"
A detective searches for the body of a femme fatale which has gone missing from a morgue."
141,Un long dimanche de fiançailles,(2004),R,133 min,"Drama, Mystery, Romance",7.6,"
Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One."
142,The 39 Steps,(1935),---,86 min,"Crime, Mystery, Thriller",7.6,"
A man in London tries to help a counter-espionage agent, but when the agent is killed and the man stands accused, he must go on the run to save himself and stop a spy ring that is trying to steal top-secret information."
143,Le violon rouge,(1998),R,130 min,"Drama, Music, Mystery",7.6,"
A red-colored violin inspires passion, making its way through three centuries over several owners and countries, eventually ending up at an auction where it may find a new owner."
144,Promising Young Woman,(2020),15+,113 min,"Crime, Drama, Mystery",7.5,"
A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path."
145,Eyes Wide Shut,(1999),18+,159 min,"Drama, Mystery, Thriller",7.5,"
A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing."
146,The Conjuring,(2013),15+,112 min,"Horror, Mystery, Thriller",7.5,"
Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse."
147,The Devil's Advocate,(1997),18+,144 min,"Drama, Mystery, Thriller",7.5,"
An exceptionally-adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss--the biggest opportunity of his career to date."
148,Contact,(1997),13+,150 min,"Drama, Mystery, Sci-Fi",7.5,"
Dr. Ellie Arroway, after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine."
149,Harry Potter and the Order of the Phoenix,(2007),13+,138 min,"Action, Adventure, Family",7.5,"
With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
