,0,1,2,3,4,5,6
26,Ôkami kodomo no Ame to Yuki,(2012),PG,117 min,"Animation, Drama, Family",8.1,"
After her werewolf lover unexpectedly dies in an accident while hunting for food for their children, a young woman must find ways to raise the werewolf son and daughter that she had with him while keeping their trait hidden from society."
27,Chak De! India,(2007),---,153 min,"Drama, Family, Sport",8.1,"
Kabir Khan, the coach of the Indian Women's National Hockey Team, dreams of making his all-girls team emerge victorious against all odds."
28,The Circus,(1928),---,72 min,"Comedy, Family, Romance",8.1,"
The Tramp finds work and the girl of his dreams at a circus."
29,The Princess Bride,(1987),---,98 min,"Adventure, Comedy, Family",8.0,"
A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
30,Zootopia,(2016),7A,108 min,"Animation, Adventure, Comedy",8.0,"
In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
31,The Incredibles,(2004),G,115 min,"Animation, Action, Adventure",8.0,"
While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world."
32,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"
A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true."
33,Beauty and the Beast,(1991),G,84 min,"Animation, Family, Fantasy",8.0,"
A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love."
34,Soul,(2020),7+,100 min,"Animation, Adventure, Comedy",8.0,"
After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife."
35,Fiddler on the Roof,(1971),---,181 min,"Drama, Family, Musical",8.0,"
In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village."
36,Tenkû no shiro Rapyuta,(1986),---,125 min,"Animation, Adventure, Family",8.0,"
A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle."
37,WolfWalkers,(2020),PG,103 min,"Animation, Action, Adventure",8.0,"
A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night."
38,Song of the Sea,(2014),PG,93 min,"Animation, Adventure, Drama",8.0,"
Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."
39,Kaguya-hime no monogatari,(2013),PG,137 min,"Animation, Drama, Family",8.0,"
Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime."
40,Puss in Boots: The Last Wish,(2022),6+,102 min,"Animation, Adventure, Comedy",7.9,"
When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."
41,Harry Potter and the Prisoner of Azkaban,(2004),13+,142 min,"Adventure, Family, Fantasy",7.9,"
Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard."
42,Shrek,(2001),7+,90 min,"Animation, Adventure, Comedy",7.9,"
A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back."
43,The Ten Commandments,(1956),---,220 min,"Adventure, Drama, Family",7.9,"
Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery."
44,Fantastic Mr. Fox,(2009),7+,87 min,"Animation, Adventure, Comedy",7.9,"
An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation."
45,Wonder,(I) (2017),7A,113 min,"Drama, Family",7.9,"
Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time."
46,E.T. the Extra-Terrestrial,(1982),G,115 min,"Adventure, Family, Sci-Fi",7.9,"
A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet."
47,Toy Story 2,(1999),G,92 min,"Animation, Adventure, Comedy",7.9,"
When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye."
48,The Nightmare Before Christmas,(1993),G,76 min,"Animation, Family, Fantasy",7.9,"
Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
49,Togo,(2019),PG,113 min,"Adventure, Biography, Drama",7.9,"
The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race."
50,A Christmas Story,(1983),13A,93 min,"Comedy, Family",7.9,"
In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift."
51,Mimi wo sumaseba,(1995),7+,111 min,"Animation, Drama, Family",7.9,"
A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses."
52,Miracle on 34th Street,(1947),---,96 min,"Comedy, Drama, Family",7.9,"
After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistaken."
53,My Fair Lady,(1964),7+,170 min,"Drama, Family, Musical",7.8,"
In 1910s London, snobbish phonetics professor Henry Higgins agrees to a wager that he can make crude flower girl, Eliza Doolittle, presentable in high society."
54,The Sandlot,(1993),PG,101 min,"Comedy, Drama, Family",7.8,"
In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures."
55,Willy Wonka & the Chocolate Factory,(1971),G,100 min,"Family, Fantasy, Musical",7.8,"
A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory."
56,Moonrise Kingdom,(2012),13A,94 min,"Comedy, Drama, Family",7.8,"
A pair of young lovers flee their New England town, which causes a local search party to fan out to find them."
57,Mary Poppins,(1964),G,139 min,"Comedy, Family, Fantasy",7.8,"
In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
58,Paddington 2,(2017),7+,103 min,"Adventure, Comedy, Family",7.8,"
Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen."
59,Big Hero 6,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
60,How to Train Your Dragon 2,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
61,Majo no takkyûbin,(1989),7+,103 min,"Animation, Family, Fantasy",7.8,"
A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service."
62,October Sky,(1999),7+,108 min,"Biography, Drama, Family",7.8,"
The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes."
63,Batman: Mask of the Phantasm,(1993),PG,76 min,"Animation, Action, Adventure",7.8,"
Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin."
64,Veer-Zaara,(2004),---,192 min,"Drama, Family, Musical",7.8,"
""Veer-Zaara"" is a saga of love, separation, courage, and sacrifice. A love story that is an inspiration and will remain a legend forever."
65,English Vinglish,(2012),---,134 min,"Comedy, Drama, Family",7.8,"
A quiet, sweet tempered housewife endures small slights from her well-educated husband and daughter every day because of her inability to speak and understand English."
66,The Goonies,(1985),G,114 min,"Adventure, Comedy, Family",7.7,"
A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure."
67,Harry Potter and the Goblet of Fire,(2005),13+,157 min,"Adventure, Family, Fantasy",7.7,"
Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares."
68,Home Alone,(1990),G,103 min,"Comedy, Family",7.7,"
An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve."
69,Harry Potter and the Deathly Hallows: Part 1,(2010),13+,146 min,"Adventure, Family, Fantasy",7.7,"
As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
70,The Lego Movie,(2014),G,100 min,"Animation, Action, Adventure",7.7,"
An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
71,Coraline,(2009),7+,100 min,"Animation, Drama, Family",7.7,"
An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets."
72,Tangled,(2010),G,100 min,"Animation, Adventure, Comedy",7.7,"
The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
73,Toy Story 4,(2019),G,100 min,"Animation, Adventure, Comedy",7.7,"
When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy."
74,Who Framed Roger Rabbit,(1988),7+,104 min,"Animation, Adventure, Comedy",7.7,"
A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder."
75,Wreck-It Ralph,(2012),7A,101 min,"Animation, Adventure, Comedy",7.7,"
A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
76,Finding Neverland,(2004),7A,106 min,"Biography, Drama, Family",7.7,"
The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan."
77,Kubo and the Two Strings,(2016),7+,101 min,"Animation, Action, Adventure",7.7,"
A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past."
78,Fantasia,(1940),---,124 min,"Animation, Family, Fantasy",7.7,"
A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred."
79,Doragon bôru chô: Burorî,(2018),13A,100 min,"Animation, Action, Adventure",7.7,"
Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
80,Le Petit Prince,(2015),G,108 min,"Animation, Adventure, Drama",7.7,"
A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince."
81,Omoide no Marnie,(2014),PG,103 min,"Animation, Drama, Family",7.7,"
Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
82,Toki o kakeru shôjo,(2006),---,98 min,"Animation, Adventure, Comedy",7.7,"
A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own."
83,How Green Was My Valley,(1941),---,118 min,"Drama, Family",7.7,"
At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life."
84,The Breadwinner,(2017),13+,94 min,"Animation, Drama, Family",7.7,"
In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family."
85,The Muppet Christmas Carol,(1992),---,85 min,"Comedy, Drama, Family",7.7,"
The Muppets present their own touching rendition of Charles Dickens' classic tale."
86,Kapoor & Sons,(2016),---,132 min,"Comedy, Drama, Family",7.7,"
The story about two brothers who visit their dysfunctional family for their grandfather's birthday party."
87,Harry Potter and the Sorcerer's Stone,(2001),7+,152 min,"Adventure, Family, Fantasy",7.6,"
An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world."
88,Moana,(I) (2016),G,107 min,"Animation, Adventure, Comedy",7.6,"
In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
89,Guillermo del Toro's Pinocchio,(2022),7+,117 min,"Animation, Drama, Family",7.6,"
A father's wish magically brings a wooden boy to life in Italy, giving him a chance to care for the child."
90,Harry Potter and the Half-Blood Prince,(2009),16+,153 min,"Action, Adventure, Family",7.6,"
As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past."
91,Stardust,(2007),13+,127 min,"Adventure, Family, Fantasy",7.6,"
In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm."
92,The Little Mermaid,(1989),G,83 min,"Animation, Adventure, Family",7.6,"
A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love."
93,Kung Fu Panda,(2008),7+,92 min,"Animation, Action, Adventure",7.6,"
To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way."
94,Incredibles 2,(2018),G,118 min,"Animation, Action, Adventure",7.6,"
The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world."
95,Mulan,(1998),G,87 min,"Animation, Adventure, Comedy",7.6,"
To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process."
96,Despicable Me,(2010),7+,95 min,"Animation, Adventure, Comedy",7.6,"
When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
97,The Mitchells vs the Machines,(2021),13A,114 min,"Animation, Adventure, Comedy",7.6,"
A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope."
98,The Jungle Book,(1967),G,78 min,"Animation, Adventure, Comedy",7.6,"
Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization."
99,Gake no ue no Ponyo,(2008),7+,101 min,"Animation, Adventure, Comedy",7.6,"
A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him."
100,Snow White and the Seven Dwarfs,(1937),Approved,83 min,"Animation, Adventure, Family",7.6,"
Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household."
101,Karigurashi no Arietty,(2010),---,94 min,"Animation, Adventure, Drama",7.6,"
The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered."
102,A Little Princess,(1995),G,97 min,"Drama, Family, Fantasy",7.6,"
A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead."
103,The Muppet Movie,(1979),---,95 min,"Adventure, Comedy, Family",7.6,"
Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit."
104,The Secret of Kells,(2009),---,71 min,"Animation, Adventure, Family",7.6,"
A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers."
105,Harry Potter and the Order of the Phoenix,(2007),13+,138 min,"Action, Adventure, Family",7.5,"
With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
106,Ice Age,(2002),G,81 min,"Animation, Adventure, Comedy",7.5,"
The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat."
107,Field of Dreams,(1989),G,107 min,"Drama, Family, Fantasy",7.5,"
Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true."
108,Hugo,(2011),G,126 min,"Adventure, Drama, Family",7.5,"
In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton."
109,Robin Hood,(1973),---,83 min,"Animation, Adventure, Comedy",7.5,"
The story of the legendary British outlaw portrayed with the characters as anthropomorphic animals."
110,Byôsoku 5 senchimêtoru,(2007),---,63 min,"Animation, Drama, Family",7.5,"
Told in three interconnected segments, we follow a young man named Takaki through his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love."
111,Secondhand Lions,(2003),PG,111 min,"Comedy, Drama, Family",7.5,"
A coming-of-age story about a shy young boy sent by his irresponsible mother to spend the summer with his wealthy, eccentric uncles in Texas."
112,The Secret of NIMH,(1982),---,82 min,"Animation, Adventure, Drama",7.5,"
To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected."
113,Pinocchio,(1940),G,88 min,"Animation, Adventure, Comedy",7.5,"
A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy."
114,The Curse of the Were-Rabbit,(2005),---,85 min,"Animation, Adventure, Comedy",7.5,"
Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest."
115,Meet Me in St. Louis,(1944),---,113 min,"Comedy, Drama, Family",7.5,"
Young love and childish fears highlight a year in the life of a turn-of-the-century family."
116,The Many Adventures of Winnie the Pooh,(1977),---,74 min,"Animation, Adventure, Comedy",7.5,"
In this collection of animated shorts based on the stories and characters by A.A. Milne, Winnie the Pooh, a honey-loving teddy bear, embarks on some eccentric adventures."
117,Whale Rider,(2002),PG-13,101 min,"Drama, Family",7.5,"
A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize."
118,La tortue rouge,(2016),G,80 min,"Animation, Drama, Family",7.5,"
A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life."
119,The Super Mario Bros. Movie,(2023),PG,92 min,"Animation, Adventure, Comedy",7.4,"
The story of The Super Mario Bros. on their journey through the Mushroom Kingdom."
120,Sing 2,(2021),G,110 min,"Animation, Adventure, Comedy",7.4,"
Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show."
121,Harry Potter and the Chamber of Secrets,(2002),13+,161 min,"Adventure, Family, Fantasy",7.4,"
An ancient prophecy seems to be coming true when a mysterious presence begins stalking the corridors of a school of magic and leaving its victims paralyzed."
122,Frozen,(I) (2013),G,102 min,"Animation, Adventure, Comedy",7.4,"
When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
123,How to Train Your Dragon: The Hidden World,(2019),7+,104 min,"Animation, Action, Adventure",7.4,"
When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
124,Luca,(2021),6A,95 min,"Animation, Adventure, Comedy",7.4,"
On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human."
125,The Emperor's New Groove,(2000),---,78 min,"Animation, Adventure, Comedy",7.4,"
Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder."
126,The Jungle Book,(2016),13A,106 min,"Adventure, Drama, Family",7.4,"
After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo."
127,The Land Before Time,(1988),---,69 min,"Animation, Adventure, Drama",7.4,"
An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley."
128,Onward,(I) (2020),6+,102 min,"Animation, Adventure, Comedy",7.4,"
Two elven brothers embark on a quest to bring their father back for one day."
129,Oliver!,(1968),---,153 min,"Drama, Family, Musical",7.4,"
After being sold to a mortician, young orphan Oliver Twist runs away and meets a group of boys trained to be pickpockets by an elderly mentor in 1830s London."
130,A Monster Calls,(2016),13A,108 min,"Adventure, Drama, Family",7.4,"
A boy seeks the help of a tree monster to cope with his single mother's terminal illness."
131,Kokuriko-zaka kara,(2011),PG,91 min,"Animation, Comedy, Drama",7.4,"
A group of Yokohama teens look to save their school's clubhouse from the wrecking ball in preparations for the 1964 Tokyo Olympics."
132,A Dog's Journey,(2019),PG,109 min,"Adventure, Comedy, Drama",7.4,"
A dog finds the meaning of his own existence through the lives of the humans he meets."
133,Lilo & Stitch,(2002),13+,85 min,"Animation, Adventure, Comedy",7.3,"
A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace."
134,Hercules,(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"
The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it."
135,The NeverEnding Story,(1984),---,102 min,"Adventure, Drama, Family",7.3,"
A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book."
136,Shrek 2,(2004),7+,93 min,"Animation, Adventure, Comedy",7.3,"
Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be."
137,Labyrinth,(1986),13+,101 min,"Adventure, Family, Fantasy",7.3,"
Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth."
138,The Karate Kid,(1984),13+,126 min,"Action, Drama, Family",7.3,"
A martial arts master agrees to teach karate to a bullied teenager."
139,Raya and the Last Dragon,(2021),7A,107 min,"Animation, Action, Adventure",7.3,"
In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon."
140,The Lego Batman Movie,(2017),13A,104 min,"Animation, Action, Adventure",7.3,"
A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
141,Tarzan,(1999),G,88 min,"Animation, Adventure, Comedy",7.3,"
A man raised by gorillas must decide where he really belongs when he discovers he is a human."
142,Megamind,(2010),7+,95 min,"Animation, Action, Comedy",7.3,"
Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world."
143,Paddington,(2014),G,95 min,"Adventure, Comedy, Family",7.3,"
A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven."
144,Peter Pan,(1953),G,77 min,"Animation, Adventure, Family",7.3,"
Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
145,Finding Dory,(2016),G,97 min,"Animation, Adventure, Comedy",7.3,"
Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way."
146,The Adventures of Tintin,(2011),7+,107 min,"Animation, Action, Adventure",7.3,"
Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor."
