,0,1,2,3,4,5,6
33,Hauru no ugoku shiro,(2004),7+,119 min,"Animation, Adventure, Family",8.2,"
When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle."
34,Finding Nemo,(2003),7A,100 min,"Animation, Adventure, Comedy",8.2,"
After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home."
35,Indiana Jones and the Last Crusade,(1989),13+,127 min,"Action, Adventure",8.2,"
In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers."
36,Kimetsu no Yaiba: Mugen Ressha-Hen,(2020),16+,117 min,"Animation, Action, Adventure",8.2,"
After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
37,Monty Python and the Holy Grail,(1975),16+,91 min,"Adventure, Comedy, Fantasy",8.2,"
King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles."
38,The Great Escape,(1963),---,172 min,"Adventure, Drama, History",8.2,"
Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II."
39,The Treasure of the Sierra Madre,(1948),---,126 min,"Adventure, Drama, Western",8.2,"
Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains."
40,Klaus,(2019),7+,96 min,"Animation, Adventure, Comedy",8.2,"
A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions."
41,Le salaire de la peur,(1953),---,131 min,"Adventure, Drama, Thriller",8.2,"
In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe."
42,Dersu Uzala,(1975),---,142 min,"Adventure, Biography, Drama",8.2,"
The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter."
43,Mad Max: Fury Road,(2015),15+,120 min,"Action, Adventure, Sci-Fi",8.1,"
In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper and a drifter named Max."
44,The Grand Budapest Hotel,(2014),13+,99 min,"Adventure, Comedy, Crime",8.1,"
A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge."
45,Pirates of the Caribbean: The Curse of the Black Pearl,(2003),13+,143 min,"Action, Adventure, Fantasy",8.1,"
Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead."
46,Stand by Me,(1986),7A,89 min,"Adventure, Drama",8.1,"
After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy."
47,Harry Potter and the Deathly Hallows: Part 2,(2011),16+,130 min,"Adventure, Family, Fantasy",8.1,"
Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
48,Ratatouille,(2007),G,111 min,"Animation, Adventure, Comedy",8.1,"
A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant."
49,How to Train Your Dragon,(2010),7+,98 min,"Animation, Action, Adventure",8.1,"
A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
50,Jaws,(1975),16+,124 min,"Adventure, Mystery, Thriller",8.1,"
When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down."
51,The Wizard of Oz,(1939),PG,102 min,"Adventure, Family, Fantasy",8.1,"
Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes."
52,Inside Out,(I) (2015),G,95 min,"Animation, Adventure, Comedy",8.1,"
After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
53,Into the Wild,(2007),7+,148 min,"Adventure, Biography, Drama",8.1,"
After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life."
54,Ben-Hur,(1959),13+,212 min,"Adventure, Drama",8.1,"
After a Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, he regains his freedom and comes back for revenge."
55,"Monsters, Inc.",(2001),7+,92 min,"Animation, Adventure, Comedy",8.1,"
In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
56,Barry Lyndon,(1975),7A,185 min,"Adventure, Drama, War",8.1,"
An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England."
57,The Iron Giant,(1999),G,86 min,"Animation, Action, Adventure",8.1,"
A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy."
58,The Bridge on the River Kwai,(1957),15+,161 min,"Adventure, Drama, War",8.1,"
British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it."
59,Bajrangi Bhaijaan,(2015),7+,163 min,"Action, Adventure, Comedy",8.1,"
An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family."
60,The General,(1926),---,67 min,"Action, Adventure, Comedy",8.1,"
After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines."
61,Kakushi-toride no san-akunin,(1958),---,139 min,"Action, Adventure, Drama",8.1,"
Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
62,The Gold Rush,(1925),---,95 min,"Adventure, Comedy, Drama",8.1,"
A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall."
63,Queen,(2013),---,146 min,"Adventure, Comedy, Drama",8.1,"
A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled."
64,Sholay,(1975),---,204 min,"Action, Adventure, Comedy",8.1,"
After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit."
65,Dune: Part One,(2021),13+,155 min,"Action, Adventure, Drama",8.0,"
A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future."
66,Guardians of the Galaxy,(2014),13+,121 min,"Action, Adventure, Comedy",8.0,"
A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe."
67,The Princess Bride,(1987),---,98 min,"Adventure, Comedy, Family",8.0,"
A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
68,The Martian,(2015),13A,144 min,"Adventure, Drama, Sci-Fi",8.0,"
An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
69,Zootopia,(2016),7A,108 min,"Animation, Adventure, Comedy",8.0,"
In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
70,Zack Snyder's Justice League,(2021),16+,242 min,"Action, Adventure, Fantasy",8.0,"
Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
71,The Incredibles,(2004),G,115 min,"Animation, Action, Adventure",8.0,"
While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world."
72,Planet of the Apes,(1968),13+,112 min,"Adventure, Sci-Fi",8.0,"
An astronaut crew crash-lands on a planet where highly intelligent non-human ape species are dominant and humans are enslaved."
73,Casino Royale,(2006),13A,144 min,"Action, Adventure, Thriller",8.0,"
After earning 00 status and a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro."
74,The Revenant,(2015),15+,156 min,"Action, Adventure, Drama",8.0,"
A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team."
75,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"
A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true."
76,Dances with Wolves,(1990),13+,181 min,"Adventure, Drama, Western",8.0,"
Lieutenant John Dunbar, assigned to a remote western Civil War outpost, finds himself engaging with a neighbouring Sioux settlement, causing him to question his own purpose."
77,Big Fish,(2003),G,125 min,"Adventure, Drama, Fantasy",8.0,"
A frustrated son tries to determine the fact from fiction in his dying father's life."
78,Soul,(2020),7+,100 min,"Animation, Adventure, Comedy",8.0,"
After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife."
79,Blood Diamond,(2006),15+,143 min,"Adventure, Drama, Thriller",8.0,"
A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
80,Tenkû no shiro Rapyuta,(1986),---,125 min,"Animation, Adventure, Family",8.0,"
A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle."
81,Kaze no tani no Naushika,(1984),7+,117 min,"Animation, Adventure, Sci-Fi",8.0,"
Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet."
82,WolfWalkers,(2020),PG,103 min,"Animation, Action, Adventure",8.0,"
A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night."
83,Fitzcarraldo,(1982),---,158 min,"Adventure, Drama",8.0,"
The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle."
84,Song of the Sea,(2014),PG,93 min,"Animation, Adventure, Drama",8.0,"
Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."
85,G.O.R.A.,(2004),18+,127 min,"Adventure, Comedy, Sci-Fi",8.0,"
A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A."
86,Karthikeya 2,(2022),---,150 min,"Action, Adventure, Fantasy",8.0,"
A sequel to mystic thriller Karthikeya (2014), which deals with the personal problems of Karthik and how he comes out of them. His pursuit of the truth leads him to find out the power of Indian ancient system and Tatva of Lord Sri Krishna."
87,Everything Everywhere All at Once,(2022),13+,139 min,"Action, Adventure, Comedy",7.9,"
A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led."
88,Puss in Boots: The Last Wish,(2022),6+,102 min,"Animation, Adventure, Comedy",7.9,"
When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."
89,Avatar,(2009),13+,162 min,"Action, Adventure, Fantasy",7.9,"
A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home."
90,Harry Potter and the Prisoner of Azkaban,(2004),13+,142 min,"Adventure, Family, Fantasy",7.9,"
Harry Potter, Ron and Hermione return to Hogwarts School of Witchcraft and Wizardry for their third year of study, where they delve into the mystery surrounding an escaped prisoner who poses a dangerous threat to the young wizard."
91,Iron Man,(2008),13+,126 min,"Action, Adventure, Sci-Fi",7.9,"
After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
92,Shrek,(2001),7+,90 min,"Animation, Adventure, Comedy",7.9,"
A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back."
93,The Ten Commandments,(1956),---,220 min,"Adventure, Drama, Family",7.9,"
Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery."
94,Edge of Tomorrow,(2014),13A,113 min,"Action, Adventure, Sci-Fi",7.9,"
A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies."
95,Almost Famous,(2000),13A,122 min,"Adventure, Comedy, Drama",7.9,"
A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour."
96,Fantastic Mr. Fox,(2009),7+,87 min,"Animation, Adventure, Comedy",7.9,"
An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation."
97,Star Trek,(2009),16+,127 min,"Action, Adventure, Sci-Fi",7.9,"
The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time."
98,E.T. the Extra-Terrestrial,(1982),G,115 min,"Adventure, Family, Sci-Fi",7.9,"
A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet."
99,Thor: Ragnarok,(2017),13A,130 min,"Action, Adventure, Comedy",7.9,"
Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
100,X-Men: Days of Future Past,(2014),13A,132 min,"Action, Adventure, Sci-Fi",7.9,"
The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants."
101,Life of Pi,(2012),13A,127 min,"Adventure, Drama, Fantasy",7.9,"
A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger."
102,The Blues Brothers,(1980),G,133 min,"Action, Adventure, Comedy",7.9,"
Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago."
103,The Wild Bunch,(1969),---,145 min,"Action, Adventure, Drama",7.9,"
An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them."
104,The Searchers,(1956),---,119 min,"Adventure, Drama, Western",7.9,"
An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm."
105,Wo hu cang long,(2000),16+,120 min,"Action, Adventure, Drama",7.9,"
A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation."
106,Spartacus,(1960),G,197 min,"Adventure, Biography, Drama",7.9,"
The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
107,Toy Story 2,(1999),G,92 min,"Animation, Adventure, Comedy",7.9,"
When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye."
108,Letters from Iwo Jima,(2006),R,141 min,"Action, Adventure, Drama",7.9,"
The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it."
109,Ying xiong,(2002),PG-13,120 min,"Action, Adventure, Drama",7.9,"
A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors."
110,King Kong,(1933),---,100 min,"Adventure, Horror, Sci-Fi",7.9,"
A film crew goes to a tropical island for a location shoot, where they capture a colossal ape who takes a shine to their blonde starlet, and bring him back to New York City."
111,Togo,(2019),PG,113 min,"Adventure, Biography, Drama",7.9,"
The story of Togo, the sled dog who led the 1925 serum run despite being considered too small and weak to lead such an intense race."
112,The Adventures of Robin Hood,(1938),PG,102 min,"Action, Adventure, Romance",7.9,"
When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement."
113,My Name Is Khan,(2010),PG-13,165 min,"Adventure, Drama, Romance",7.9,"
An Indian Muslim man with Asperger's syndrome takes a challenge to speak to the President of the United States seriously and embarks on a cross-country journey."
114,Sullivan's Travels,(1941),---,90 min,"Adventure, Comedy, Drama",7.9,"
Hollywood director John L. Sullivan sets out to experience life as a homeless person in order to gain relevant life experience for his next movie."
115,Rogue One,(2016),13A,133 min,"Action, Adventure, Sci-Fi",7.8,"
In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
116,The Hobbit: An Unexpected Journey,(2012),13A,169 min,"Adventure, Fantasy",7.8,"
A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
117,Star Wars: Episode VII - The Force Awakens,(2015),13A,138 min,"Action, Adventure, Sci-Fi",7.8,"
As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
118,Apocalypto,(2006),18+,139 min,"Action, Adventure, Drama",7.8,"
As the Mayan kingdom faces its decline, a young man is taken on a perilous journey to a world ruled by fear and oppression."
119,Predator,(1987),18+,107 min,"Action, Adventure, Horror",7.8,"
A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior."
120,Cast Away,(2000),13+,143 min,"Adventure, Drama, Romance",7.8,"
A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island."
121,La montaña sagrada,(1973),---,114 min,"Adventure, Drama, Fantasy",7.8,"
In a corrupt, greed-fueled world, a powerful alchemist leads a messianic character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment."
122,Back to the Future Part II,(1989),13+,108 min,"Adventure, Comedy, Sci-Fi",7.8,"
After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip."
123,Skyfall,(2012),13A,143 min,"Action, Adventure, Thriller",7.8,"
James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
124,Captain America: The Winter Soldier,(2014),7A,136 min,"Action, Adventure, Sci-Fi",7.8,"
As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
125,To Have and Have Not,(1944),---,100 min,"Adventure, Comedy, Film-Noir",7.8,"
During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer."
126,Thirteen Lives,(2022),16+,147 min,"Action, Adventure, Biography",7.8,"
A rescue mission is assembled in Thailand where a group of young boys and their soccer coach are trapped in a system of underground caves that are flooding."
127,Serenity,(2005),16+,119 min,"Action, Adventure, Sci-Fi",7.8,"
The crew of the ship Serenity try to evade an assassin sent to recapture telepath River."
128,Paddington 2,(2017),7+,103 min,"Adventure, Comedy, Family",7.8,"
Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen."
129,Big Hero 6,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
130,Isle of Dogs,(2018),7+,101 min,"Animation, Adventure, Comedy",7.8,"
Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
131,How to Train Your Dragon 2,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
132,The Fall,(I) (2006),7+,117 min,"Adventure, Drama, Fantasy",7.8,"
In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances."
133,Hunt for the Wilderpeople,(2016),PG-13,101 min,"Adventure, Comedy, Drama",7.8,"
A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush."
134,The Right Stuff,(1983),---,193 min,"Adventure, Biography, Drama",7.8,"
The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred."
135,"Aguirre, der Zorn Gottes",(1972),---,95 min,"Action, Adventure, Biography",7.8,"
In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado."
136,Stagecoach,(1939),---,96 min,"Adventure, Drama, Western",7.8,"
A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process."
137,Jûbê ninpûchô,(1993),---,94 min,"Animation, Action, Adventure",7.8,"
A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate."
138,Great Expectations,(1946),---,118 min,"Adventure, Drama, Mystery",7.8,"
A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor."
