,0,1,2,3,4,5,6
149,The Grinch,(2018),G,85 min,"Animation, Comedy, Family",6.4,"
A grumpy Grinch plots to ruin Christmas for the village of Whoville."
150,Repo! The Genetic Opera,(2008),R,98 min,"Horror, Musical, Sci-Fi",6.4,"
A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however."
151,Muppets Most Wanted,(2014),7A,107 min,"Adventure, Comedy, Crime",6.4,"
While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick."
152,The Swan Princess,(1994),---,93 min,"Animation, Adventure, Comedy",6.4,"
A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love."
153,Atrangi Re,(2021),---,138 min,"Comedy, Drama, Fantasy",6.4,"
A Tamil boy meets a girl from Bihar, what follows is a love story for the ages. A non-linear narrative of two romances running in parallel from different timelines."
154,Rio 2,(2014),G,101 min,"Animation, Adventure, Comedy",6.3,"
It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law."
155,Pete's Dragon,(1977),---,128 min,"Animation, Adventure, Comedy",6.3,"
An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit."
156,The Producers,(2005),PG-13,134 min,"Comedy, Crime, Musical",6.3,"
After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show."
157,Evita,(1996),PG,135 min,"Biography, Drama, History",6.3,"
The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina."
158,Trolls World Tour,(2020),6A,91 min,"Animation, Adventure, Comedy",6.1,"
When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls."
159,Into the Woods,(2014),13A,125 min,"Adventure, Comedy, Drama",5.9,"
A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree."
160,Rock of Ages,(2012),PG-13,123 min,"Comedy, Drama, Musical",5.9,"
A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams."
161,The Prom,(2020),PG-13,130 min,"Comedy, Drama, Musical",5.9,"
A troupe of hilariously self-obsessed theater stars swarm into a small conservative Indiana town in support of a high-school girl who wants to take her girlfriend to the prom."
162,Gnomeo & Juliet,(2011),---,84 min,"Animation, Adventure, Comedy",5.9,"
Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?"
163,Isn't It Romantic,(2019),13+,89 min,"Comedy, Fantasy, Musical",5.9,"
A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy."
164,Nine,(2009),PG-13,118 min,"Drama, Musical, Romance",5.8,"
Famous film director Guido Contini struggles to find harmony in his professional and personal lives, as he engages in dramatic relationships with his wife, his mistress, his muse, his agent, and his mother."
165,Happy Feet Two,(2011),PG,117 min,"Animation, Adventure, Comedy",5.8,"
Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them."
166,Raise Your Voice,(2004),G,107 min,"Family, Music, Musical",5.8,"
A girl from a small town heads to the big city of Los Angeles to spend the summer at a performing arts high school."
167,Annie,(2014),7A,118 min,"Comedy, Drama, Family",5.3,"
A foster kid who lives with her mean foster mom sees her life change when business tycoon and New York City mayoral candidate Will Stacks makes a thinly-veiled campaign move and takes her in."
168,Popeye,(1980),---,114 min,"Adventure, Comedy, Family",5.3,"
The adventures of the famous sailor man and his friends in the seaside town of Sweethaven."
169,Alvin and the Chipmunks,(2007),G,92 min,"Animation, Adventure, Comedy",5.2,"
Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous."
170,Pinocchio,(2022),PG,105 min,"Adventure, Comedy, Drama",5.0,"
A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy."
171,Blues Brothers 2000,(1998),PG-13,123 min,"Action, Comedy, Crime",4.9,"
Elwood must reunite the old band, with a few new members, and go on another ""Mission from God."""
172,High School Musical 3: Senior Year,(2008),G,112 min,"Comedy, Drama, Family",4.9,"
As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes and fears about their future."
173,Grease 2,(1982),---,115 min,"Comedy, Music, Musical",4.5,"
A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers."
174,Alvin and the Chipmunks: The Squeakquel,(2009),G,88 min,"Animation, Adventure, Comedy",4.5,"
The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes."
175,Cinderella,(I) (2021),7+,113 min,"Comedy, Family, Fantasy",4.3,"
A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true."
176,Alvin and the Chipmunks: Chipwrecked,(2011),G,87 min,"Animation, Adventure, Comedy",4.3,"
Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems."
177,Spy Kids 4: All the Time in the World,(2011),PG,89 min,"Action, Adventure, Comedy",3.5,"
A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
178,Cats,(2019),6+,110 min,"Comedy, Drama, Family",2.8,"
A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life."
179,Gunday,(2014),---,152 min,"Action, Drama, Musical",2.6,"
The lives of Calcutta's most powerful Gunday, Bikram and Bala, changes when Nandita enters it. Then a counter-force takes charge and a thriller unfolds."
180,From Justin to Kelly,(2003),PG,81 min,"Comedy, Musical, Romance",1.9,"
A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing."
