,0,1,2,3,4,5,6
13,Kimetsu no Yaiba: Mugen Ressha-Hen,(2020),16+,117 min,"Animation, Action, Adventure",8.2,"
After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair."
14,Klaus,(2019),7+,96 min,"Animation, Adventure, Comedy",8.2,"
A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions."
15,Ratatouille,(2007),G,111 min,"Animation, Adventure, Comedy",8.1,"
A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant."
16,How to Train Your Dragon,(2010),7+,98 min,"Animation, Action, Adventure",8.1,"
A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
17,Inside Out,(I) (2015),G,95 min,"Animation, Adventure, Comedy",8.1,"
After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
18,"Monsters, Inc.",(2001),7+,92 min,"Animation, Adventure, Comedy",8.1,"
In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
19,Tonari no Totoro,(1988),G,86 min,"Animation, Comedy, Family",8.1,"
When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby."
20,Koe no katachi,(2016),---,130 min,"Animation, Drama",8.1,"
A young man is ostracized by his classmates after he bullies a deaf girl to the point where she moves away. Years later, he sets off on a path for redemption."
21,The Iron Giant,(1999),G,86 min,"Animation, Action, Adventure",8.1,"
A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy."
22,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",(1997),18+,87 min,"Animation, Action, Drama",8.1,"
Concurrent theatrical ending of the TV series Shin seiki evangerion (1995)."
23,Mary and Max.,(2009),---,92 min,"Animation, Comedy, Drama",8.1,"
A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
24,Ôkami kodomo no Ame to Yuki,(2012),PG,117 min,"Animation, Drama, Family",8.1,"
After her werewolf lover unexpectedly dies in an accident while hunting for food for their children, a young woman must find ways to raise the werewolf son and daughter that she had with him while keeping their trait hidden from society."
25,Zootopia,(2016),7A,108 min,"Animation, Adventure, Comedy",8.0,"
In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
26,The Incredibles,(2004),G,115 min,"Animation, Action, Adventure",8.0,"
While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world."
27,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"
A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true."
28,Beauty and the Beast,(1991),G,84 min,"Animation, Family, Fantasy",8.0,"
A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love."
29,Soul,(2020),7+,100 min,"Animation, Adventure, Comedy",8.0,"
After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife."
30,Pâfekuto burû,(1997),R,81 min,"Animation, Crime, Drama",8.0,"
A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past."
31,Akira,(1988),R,124 min,"Animation, Action, Drama",8.0,"
A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics."
32,Tenkû no shiro Rapyuta,(1986),---,125 min,"Animation, Adventure, Family",8.0,"
A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle."
33,Kaze no tani no Naushika,(1984),7+,117 min,"Animation, Adventure, Sci-Fi",8.0,"
Warrior and pacifist Princess Nausicaä desperately struggles to prevent two warring nations from destroying themselves and their dying planet."
34,WolfWalkers,(2020),PG,103 min,"Animation, Action, Adventure",8.0,"
A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night."
35,Song of the Sea,(2014),PG,93 min,"Animation, Adventure, Drama",8.0,"
Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."
36,Kaguya-hime no monogatari,(2013),PG,137 min,"Animation, Drama, Family",8.0,"
Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her, but ultimately she must confront her fate, the punishment for her crime."
37,Persepolis,(2007),G,96 min,"Animation, Biography, Drama",8.0,"
A precocious and outspoken Iranian girl grows up during the Islamic Revolution."
38,Puss in Boots: The Last Wish,(2022),6+,102 min,"Animation, Adventure, Comedy",7.9,"
When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."
39,Shrek,(2001),7+,90 min,"Animation, Adventure, Comedy",7.9,"
A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back."
40,Fantastic Mr. Fox,(2009),7+,87 min,"Animation, Adventure, Comedy",7.9,"
An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation."
41,Toy Story 2,(1999),G,92 min,"Animation, Adventure, Comedy",7.9,"
When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye."
42,The Nightmare Before Christmas,(1993),G,76 min,"Animation, Family, Fantasy",7.9,"
Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion."
43,Kôkaku kidôtai,(1995),13+,83 min,"Animation, Action, Crime",7.9,"
A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master."
44,Mimi wo sumaseba,(1995),7+,111 min,"Animation, Drama, Family",7.9,"
A love story between a girl who loves reading books, and a boy who has previously checked out all of the library books she chooses."
45,Big Hero 6,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
46,Isle of Dogs,(2018),7+,101 min,"Animation, Adventure, Comedy",7.8,"
Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
47,How to Train Your Dragon 2,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
48,Majo no takkyûbin,(1989),7+,103 min,"Animation, Family, Fantasy",7.8,"
A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service."
49,Loving Vincent,(2017),7+,94 min,"Animation, Drama, Mystery",7.8,"
In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there."
50,Jûbê ninpûchô,(1993),---,94 min,"Animation, Action, Adventure",7.8,"
A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate."
51,Batman: Mask of the Phantasm,(1993),PG,76 min,"Animation, Action, Adventure",7.8,"
Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin."
52,Cowboy Bebop: Tengoku no tobira,(2001),---,115 min,"Animation, Action, Crime",7.8,"
A terrorist explosion releases a deadly virus on the masses, and it's up to the bounty-hunting Bebop crew to catch the cold-blooded culprit."
53,Tôkyô goddofâzâzu,(2003),PG-13,92 min,"Animation, Adventure, Comedy",7.8,"
On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents."
54,Sennen joyû,(2001),PG,87 min,"Animation, Drama, Fantasy",7.8,"
A TV interviewer and his cameraman meet a former actress and travel through her memories and career."
55,Ma vie de Courgette,(2016),7+,66 min,"Animation, Comedy, Drama",7.8,"
After losing his mother, a young boy is sent to an orphanage with other orphans his age where he begins to learn the meaning of trust and true love."
56,The Lego Movie,(2014),G,100 min,"Animation, Action, Adventure",7.7,"
An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
57,Coraline,(2009),7+,100 min,"Animation, Drama, Family",7.7,"
An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets."
58,Tangled,(2010),G,100 min,"Animation, Adventure, Comedy",7.7,"
The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
59,Toy Story 4,(2019),G,100 min,"Animation, Adventure, Comedy",7.7,"
When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy."
60,Who Framed Roger Rabbit,(1988),7+,104 min,"Animation, Adventure, Comedy",7.7,"
A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder."
61,Wreck-It Ralph,(2012),7A,101 min,"Animation, Adventure, Comedy",7.7,"
A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
62,"South Park: Bigger, Longer & Uncut",(1999),16+,81 min,"Animation, Comedy, Fantasy",7.7,"
When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame."
63,Paprika,(2006),15+,90 min,"Animation, Drama, Fantasy",7.7,"
When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it."
64,Kaze tachinu,(2013),13+,126 min,"Animation, Biography, Drama",7.7,"
A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II."
65,Kubo and the Two Strings,(2016),7+,101 min,"Animation, Action, Adventure",7.7,"
A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past."
66,Fantasia,(1940),---,124 min,"Animation, Family, Fantasy",7.7,"
A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred."
67,La planète sauvage,(1973),---,72 min,"Animation, Sci-Fi",7.7,"
On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders."
68,Waking Life,(2001),R,99 min,"Animation, Drama, Fantasy",7.7,"
A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe."
69,Doragon bôru chô: Burorî,(2018),13A,100 min,"Animation, Action, Adventure",7.7,"
Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
70,Kurenai no buta,(1992),PG,94 min,"Animation, Adventure, Comedy",7.7,"
In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig."
71,Le Petit Prince,(2015),G,108 min,"Animation, Adventure, Drama",7.7,"
A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince."
72,Omoide no Marnie,(2014),PG,103 min,"Animation, Drama, Family",7.7,"
Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie."
73,Toki o kakeru shôjo,(2006),---,98 min,"Animation, Adventure, Comedy",7.7,"
A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own."
74,Les triplettes de Belleville,(2003),PG-13,80 min,"Animation, Adventure, Comedy",7.7,"
When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him."
75,The Breadwinner,(2017),13+,94 min,"Animation, Drama, Family",7.7,"
In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family."
76,Moana,(I) (2016),G,107 min,"Animation, Adventure, Comedy",7.6,"
In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
77,Guillermo del Toro's Pinocchio,(2022),7+,117 min,"Animation, Drama, Family",7.6,"
A father's wish magically brings a wooden boy to life in Italy, giving him a chance to care for the child."
78,The Little Mermaid,(1989),G,83 min,"Animation, Adventure, Family",7.6,"
A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love."
79,Kung Fu Panda,(2008),7+,92 min,"Animation, Action, Adventure",7.6,"
To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way."
80,Incredibles 2,(2018),G,118 min,"Animation, Action, Adventure",7.6,"
The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world."
81,Mulan,(1998),G,87 min,"Animation, Adventure, Comedy",7.6,"
To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process."
82,Despicable Me,(2010),7+,95 min,"Animation, Adventure, Comedy",7.6,"
When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
83,The Mitchells vs the Machines,(2021),13A,114 min,"Animation, Adventure, Comedy",7.6,"
A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope."
84,The Jungle Book,(1967),G,78 min,"Animation, Adventure, Comedy",7.6,"
Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization."
85,Gake no ue no Ponyo,(2008),7+,101 min,"Animation, Adventure, Comedy",7.6,"
A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him."
86,Snow White and the Seven Dwarfs,(1937),Approved,83 min,"Animation, Adventure, Family",7.6,"
Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household."
87,Karigurashi no Arietty,(2010),---,94 min,"Animation, Adventure, Drama",7.6,"
The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered."
88,Watership Down,(1978),---,91 min,"Animation, Adventure, Drama",7.6,"
Hoping to escape destruction by human developers and save their community, a colony of rabbits, led by Hazel and Fiver, seek out a safe place to set up a new warren."
89,Omohide poro poro,(1991),PG,119 min,"Animation, Drama, Romance",7.6,"
A twenty-seven-year-old office worker travels to the countryside while reminiscing about her childhood in Tokyo."
90,Vampire Hunter D: Bloodlust,(2000),R,103 min,"Animation, Action, Drama",7.6,"
A legendary dhampir competes with a motley family of bounty hunters to return a young woman, who has been seemingly abducted by a vampire, to her family."
91,The Secret of Kells,(2009),---,71 min,"Animation, Adventure, Family",7.6,"
A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers."
92,Bakemono no ko,(2015),PG-13,119 min,"Animation, Action, Adventure",7.6,"
When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice."
93,Evangelion Shin Gekijôban: Jo,(2007),PG-13,98 min,"Animation, Action, Drama",7.6,"
The fate of the world is threatened by seemingly monstrous entities known as Angels. NERV is an organisation set up to counter this threat and it is up to young pilots to protect Earth but exactly what are the real motives behind NERV?"
94,Rupan sansei: Kariosutoro no shiro,(1979),---,100 min,"Animation, Action, Adventure",7.6,"
A dashing thief, his gang of desperadoes and an intrepid cop struggle to free a princess from an evil count, and learn the secret of a treasure that she holds part of the key to."
95,Tenki no ko,(2019),PG-13,112 min,"Animation, Drama, Fantasy",7.5,"
A high-school boy who has run away to Tokyo befriends a girl who appears to be able to manipulate the weather."
96,Ice Age,(2002),G,81 min,"Animation, Adventure, Comedy",7.5,"
The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat."
97,Robin Hood,(1973),---,83 min,"Animation, Adventure, Comedy",7.5,"
The story of the legendary British outlaw portrayed with the characters as anthropomorphic animals."
98,Byôsoku 5 senchimêtoru,(2007),---,63 min,"Animation, Drama, Family",7.5,"
Told in three interconnected segments, we follow a young man named Takaki through his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love."
99,The Secret of NIMH,(1982),---,82 min,"Animation, Adventure, Drama",7.5,"
To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected."
100,Pinocchio,(1940),G,88 min,"Animation, Adventure, Comedy",7.5,"
A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy."
101,The Curse of the Were-Rabbit,(2005),---,85 min,"Animation, Adventure, Comedy",7.5,"
Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest."
102,The Many Adventures of Winnie the Pooh,(1977),---,74 min,"Animation, Adventure, Comedy",7.5,"
In this collection of animated shorts based on the stories and characters by A.A. Milne, Winnie the Pooh, a honey-loving teddy bear, embarks on some eccentric adventures."
103,J'ai perdu mon corps,(2019),7+,81 min,"Animation, Drama, Fantasy",7.5,"
A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again."
104,La tortue rouge,(2016),G,80 min,"Animation, Drama, Family",7.5,"
A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life."
105,L'illusionniste,(2010),PG,90 min,"Animation, Drama, Fantasy",7.5,"
A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever."
106,Stewie Griffin: The Untold Story,(2005),---,88 min,"Animation, Adventure, Comedy",7.5,"
The maniacal baby of the Griffin family, Stewie, meets his future self. In doing this he discovers that his future image is not what he has anticipated because of a near death experience."
107,The Super Mario Bros. Movie,(2023),PG,92 min,"Animation, Adventure, Comedy",7.4,"
The story of The Super Mario Bros. on their journey through the Mushroom Kingdom."
108,Sing 2,(2021),G,110 min,"Animation, Adventure, Comedy",7.4,"
Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show."
109,Frozen,(I) (2013),G,102 min,"Animation, Adventure, Comedy",7.4,"
When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
110,How to Train Your Dragon: The Hidden World,(2019),7+,104 min,"Animation, Action, Adventure",7.4,"
When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
111,Luca,(2021),6A,95 min,"Animation, Adventure, Comedy",7.4,"
On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human."
112,The Emperor's New Groove,(2000),---,78 min,"Animation, Adventure, Comedy",7.4,"
Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder."
113,The Land Before Time,(1988),---,69 min,"Animation, Adventure, Drama",7.4,"
An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley."
114,Koto no ha no niwa,(2013),---,46 min,"Animation, Drama, Romance",7.4,"
A 15-year-old boy and 27-year-old woman find an unlikely friendship one rainy day in the Shinjuku Gyoen National Garden."
115,Onward,(I) (2020),6+,102 min,"Animation, Adventure, Comedy",7.4,"
Two elven brothers embark on a quest to bring their father back for one day."
116,Kokuriko-zaka kara,(2011),PG,91 min,"Animation, Comedy, Drama",7.4,"
A group of Yokohama teens look to save their school's clubhouse from the wrecking ball in preparations for the 1964 Tokyo Olympics."
117,Yellow Submarine,(1968),---,88 min,"Animation, Adventure, Comedy",7.4,"
The Beatles agree to accompany Captain Fred in his yellow submarine and go to Pepperland to free it from the music-hating Blue Meanies."
118,Samâ uôzu,(2009),PG,114 min,"Animation, Action, Adventure",7.4,"
A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday."
119,Inosensu: Innocence,(2004),PG-13,100 min,"Animation, Drama, Mystery",7.4,"
In the year 2032, Batô, a cyborg detective for the anti-terrorist unit Public Security Section 9, investigates the case of a female robot--one created solely for sexual pleasure--who slaughtered her owner."
120,Lilo & Stitch,(2002),13+,85 min,"Animation, Adventure, Comedy",7.3,"
A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace."
121,Hercules,(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"
The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it."
122,Shrek 2,(2004),7+,93 min,"Animation, Adventure, Comedy",7.3,"
Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be."
123,Raya and the Last Dragon,(2021),7A,107 min,"Animation, Action, Adventure",7.3,"
In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon."
124,The Lego Batman Movie,(2017),13A,104 min,"Animation, Action, Adventure",7.3,"
A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
125,Tarzan,(1999),G,88 min,"Animation, Adventure, Comedy",7.3,"
A man raised by gorillas must decide where he really belongs when he discovers he is a human."
126,Megamind,(2010),7+,95 min,"Animation, Action, Comedy",7.3,"
Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world."
127,Peter Pan,(1953),G,77 min,"Animation, Adventure, Family",7.3,"
Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
128,Finding Dory,(2016),G,97 min,"Animation, Adventure, Comedy",7.3,"
Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way."
129,The Adventures of Tintin,(2011),7+,107 min,"Animation, Action, Adventure",7.3,"
Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor."
130,Despicable Me 2,(2013),G,98 min,"Animation, Adventure, Comedy",7.3,"
When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness."
131,Alice in Wonderland,(1951),---,75 min,"Animation, Adventure, Comedy",7.3,"
Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way."
132,Corpse Bride,(2005),7+,77 min,"Animation, Drama, Family",7.3,"
When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her."
133,Cinderella,(1950),G,74 min,"Animation, Family, Fantasy",7.3,"
When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother."
134,One Hundred and One Dalmatians,(1961),---,79 min,"Animation, Adventure, Comedy",7.3,"
When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement."
135,The Simpsons Movie,(2007),7+,87 min,"Animation, Adventure, Comedy",7.3,"
After Homer pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives."
136,Lady and the Tramp,(1955),G,76 min,"Animation, Adventure, Comedy",7.3,"
The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt."
137,Bambi,(1942),G,69 min,"Animation, Adventure, Drama",7.3,"
The story of a young deer growing up in the forest."
138,The Last Unicorn,(1982),---,92 min,"Animation, Adventure, Drama",7.3,"
A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical."
139,The Brave Little Toaster,(1987),---,90 min,"Animation, Adventure, Family",7.3,"
A group of dated appliances embark on a journey to the city to find their master after being abandoned in a cabin in the woods."
140,Heisei tanuki gassen ponpoko,(1994),PG,119 min,"Animation, Comedy, Drama",7.3,"
A community of magical shape-shifting raccoon dogs struggle to prevent their forest home from being destroyed by urban development."
141,Shaun the Sheep Movie,(2015),PG,85 min,"Animation, Adventure, Comedy",7.3,"
When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home."
142,Encanto,(2021),G,102 min,"Animation, Comedy, Family",7.2,"
A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers."
143,DC League of Super-Pets,(2022),6+,105 min,"Animation, Action, Adventure",7.2,"
Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped."
144,Cars,(2006),G,117 min,"Animation, Adventure, Comedy",7.2,"
On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life."
145,A Bug's Life,(1998),G,95 min,"Animation, Adventure, Comedy",7.2,"
A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe."
