,0,1,2,3,4,5,6
38,Dead Poets Society,(1989),G,128 min,"Comedy, Drama",8.1,"
Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression."
39,"Three Billboards Outside Ebbing, Missouri",(2017),15+,115 min,"Comedy, Crime, Drama",8.1,"
A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit."
40,Inside Out,(I) (2015),G,95 min,"Animation, Adventure, Comedy",8.1,"
After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
41,"Lock, Stock and Two Smoking Barrels",(1998),18+,107 min,"Action, Comedy, Crime",8.1,"
Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds."
42,"Monsters, Inc.",(2001),7+,92 min,"Animation, Adventure, Comedy",8.1,"
In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
43,Tonari no Totoro,(1988),G,86 min,"Animation, Comedy, Family",8.1,"
When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby."
44,Relatos salvajes,(2014),15+,122 min,"Comedy, Drama, Thriller",8.1,"
Six short stories that explore the extremities of human behavior involving people in distress."
45,The Iron Giant,(1999),G,86 min,"Animation, Action, Adventure",8.1,"
A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy."
46,Mary and Max.,(2009),---,92 min,"Animation, Comedy, Drama",8.1,"
A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
47,Paper Moon,(1973),---,102 min,"Comedy, Crime, Drama",8.1,"
During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership."
48,PK,(2014),13+,153 min,"Comedy, Drama, Sci-Fi",8.1,"
An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of there religious views on there people."
49,It Happened One Night,(1934),---,105 min,"Comedy, Romance",8.1,"
A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops."
50,Bajrangi Bhaijaan,(2015),7+,163 min,"Action, Adventure, Comedy",8.1,"
An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family."
51,Underground,(1995),---,170 min,"Comedy, Drama, Fantasy",8.1,"
A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate."
52,Mr. Smith Goes to Washington,(1939),---,129 min,"Comedy, Drama",8.1,"
A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character."
53,The General,(1926),---,67 min,"Action, Adventure, Comedy",8.1,"
After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines."
54,The Gold Rush,(1925),---,95 min,"Adventure, Comedy, Drama",8.1,"
A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall."
55,Dil Chahta Hai,(2001),G,183 min,"Comedy, Drama, Romance",8.1,"
Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension."
56,Dom za vesanje,(1988),---,142 min,"Comedy, Crime, Drama",8.1,"
In this luminous tale set in the area around Sarajevo and in Italy, Perhan, an engaging young Romany (gypsy) with telekinetic powers, is seduced by the quick-cash world of petty crime, which threatens to destroy him and those he loves."
57,Rang De Basanti,(2006),---,167 min,"Comedy, Crime, Drama",8.1,"
The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom."
58,Queen,(2013),---,146 min,"Adventure, Comedy, Drama",8.1,"
A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled."
59,Barfi!,(2012),13+,151 min,"Comedy, Drama, Romance",8.1,"
Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal."
60,The Circus,(1928),---,72 min,"Comedy, Family, Romance",8.1,"
The Tramp finds work and the girl of his dreams at a circus."
61,Jean de Florette,(1986),---,120 min,"Comedy, Drama",8.1,"
A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell."
62,Sholay,(1975),---,204 min,"Action, Adventure, Comedy",8.1,"
After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit."
63,Munna Bhai M.B.B.S.,(2003),---,156 min,"Comedy, Drama",8.1,"
A gangster sets out to fulfill his father's dream of becoming a doctor."
64,Hera Pheri,(2000),---,156 min,"Action, Comedy, Crime",8.1,"
Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?"
65,OMG: Oh My God!,(2012),---,125 min,"Comedy, Drama, Fantasy",8.1,"
A shopkeeper takes God to court when his shop is destroyed by an earthquake."
66,Her Sey Çok Güzel Olacak,(1998),7+,107 min,"Comedy, Drama, Thriller",8.1,"
When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan ...                See full summary »
"
67,Guardians of the Galaxy,(2014),13+,121 min,"Action, Adventure, Comedy",8.0,"
A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe."
68,The Princess Bride,(1987),---,98 min,"Adventure, Comedy, Family",8.0,"
A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love."
69,La La Land,(2016),G,128 min,"Comedy, Drama, Music",8.0,"
While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
70,Deadpool,(2016),15+,108 min,"Action, Comedy",8.0,"
A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
71,Zootopia,(2016),7A,108 min,"Animation, Adventure, Comedy",8.0,"
In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
72,CODA,(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,"
As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents."
73,The Graduate,(1967),15+,106 min,"Comedy, Drama, Romance",8.0,"
A disillusioned college graduate finds himself torn between his older lover and her daughter."
74,Aladdin,(1992),G,90 min,"Animation, Adventure, Comedy",8.0,"
A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true."
75,Groundhog Day,(1993),7+,101 min,"Comedy, Drama, Fantasy",8.0,"
A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day, and the day keeps repeating until he gets it right."
76,Soul,(2020),7+,100 min,"Animation, Adventure, Comedy",8.0,"
After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife."
77,Life of Brian,(1979),16+,94 min,Comedy,8.0,"
Born on the original Christmas in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for a messiah."
78,Do the Right Thing,(1989),---,120 min,"Comedy, Drama",8.0,"
On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
79,Young Frankenstein,(1974),---,106 min,Comedy,8.0,"
An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
80,Chung Hing sam lam,(1994),PG-13,102 min,"Comedy, Crime, Drama",8.0,"
Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents."
81,Annie Hall,(1977),---,93 min,"Comedy, Romance",8.0,"
Alvy Singer, a divorced Jewish comedian, reflects on his relationship with ex-lover Annie Hall, an aspiring nightclub singer, which ended abruptly just like his previous marriages."
82,Roman Holiday,(1953),---,118 min,"Comedy, Romance",8.0,"
A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome."
83,Being There,(1979),7+,130 min,"Comedy, Drama",8.0,"
After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics."
84,La dolce vita,(1960),13+,174 min,"Comedy, Drama",8.0,"
A series of stories following a week in the life of a philandering tabloid journalist living in Rome."
85,Secrets & Lies,(1996),R,136 min,"Comedy, Drama",8.0,"
Following the death of her adoptive parents, a successful young black optometrist establishes contact with her biological mother -- a lonely white factory worker living in poverty in East London."
86,Stalag 17,(1953),---,120 min,"Comedy, Drama, War",8.0,"
After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer."
87,Yeopgijeogin geunyeo,(2001),---,137 min,"Comedy, Drama, Romance",8.0,"
A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train."
88,"Crna macka, beli macor",(1998),R,127 min,"Comedy, Crime, Romance",8.0,"
Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local gangster."
89,My Man Godfrey,(1936),---,94 min,"Comedy, Drama, Romance",8.0,"
A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye."
90,G.O.R.A.,(2004),18+,127 min,"Adventure, Comedy, Sci-Fi",8.0,"
A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A."
91,The Shop Around the Corner,(1940),---,99 min,"Comedy, Drama, Romance",8.0,"
Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal."
92,Kind Hearts and Coronets,(1949),---,106 min,"Comedy, Crime",8.0,"
A distant poor relative of the Duke D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession."
93,Lage Raho Munna Bhai,(2006),---,144 min,"Comedy, Drama, Romance",8.0,"
Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer."
94,Vizontele,(2001),16+,110 min,"Comedy, Drama",8.0,"
Lives of residents in a small, Anatolian village change when television is introduced to them."
95,Andaz Apna Apna,(1994),---,160 min,"Action, Comedy, Romance",8.0,"
Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal."
96,Everything Everywhere All at Once,(2022),13+,139 min,"Action, Adventure, Comedy",7.9,"
A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led."
97,Puss in Boots: The Last Wish,(2022),6+,102 min,"Animation, Adventure, Comedy",7.9,"
When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish."
98,Knives Out,(2019),13+,130 min,"Comedy, Crime, Drama",7.9,"
A detective investigates the death of the patriarch of an eccentric, combative family."
99,In Bruges,(2008),15+,107 min,"Comedy, Crime, Drama",7.9,"
Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be."
100,Shrek,(2001),7+,90 min,"Animation, Adventure, Comedy",7.9,"
A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back."
101,Jojo Rabbit,(2019),13+,108 min,"Comedy, Drama, War",7.9,"
A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home."
102,Almost Famous,(2000),13A,122 min,"Adventure, Comedy, Drama",7.9,"
A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour."
103,Fantastic Mr. Fox,(2009),7+,87 min,"Animation, Adventure, Comedy",7.9,"
An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation."
104,Thor: Ragnarok,(2017),13A,130 min,"Action, Adventure, Comedy",7.9,"
Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
105,Shaun of the Dead,(2004),18+,99 min,"Comedy, Horror",7.9,"
The uneventful, aimless lives of a London electronics salesman and his layabout roommate are disrupted by the zombie apocalypse."
106,The Blues Brothers,(1980),G,133 min,"Action, Adventure, Comedy",7.9,"
Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago."
107,This Is Spinal Tap,(1984),---,82 min,"Comedy, Music",7.9,"
Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour."
108,Toy Story 2,(1999),G,92 min,"Animation, Adventure, Comedy",7.9,"
When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye."
109,Charade,(1963),DİKKAT,113 min,"Comedy, Mystery, Romance",7.9,"
Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?"
110,Sing Street,(2016),PG-13,106 min,"Comedy, Drama, Music",7.9,"
A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes."
111,The Artist,(I) (2011),G,100 min,"Comedy, Drama, Romance",7.9,"
An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era."
112,Harold and Maude,(1971),---,91 min,"Comedy, Drama, Romance",7.9,"
Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral."
113,A Christmas Story,(1983),13A,93 min,"Comedy, Family",7.9,"
In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift."
114,Arsenic and Old Lace,(1944),---,118 min,"Comedy, Crime, Thriller",7.9,"
A Brooklyn writer of books on the futility of marriage risks his reputation when he decides to tie the knot. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers."
115,The Philadelphia Story,(1940),---,112 min,"Comedy, Romance",7.9,"
When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself."
116,Harvey,(1950),---,104 min,"Comedy, Drama, Fantasy",7.9,"
Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows."
117,Amarcord,(1973),---,123 min,"Comedy, Drama",7.9,"
A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town."
118,The Thin Man,(1934),---,91 min,"Comedy, Crime, Mystery",7.9,"
Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
119,Kal Ho Naa Ho,(2003),---,186 min,"Comedy, Drama, Musical",7.9,"
Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her."
120,Miracle on 34th Street,(1947),---,96 min,"Comedy, Drama, Family",7.9,"
After a divorced New York mother hires a nice old man to play Santa Claus at Macy's, she is startled by his claim to be the genuine article. When his sanity is questioned, a lawyer defends him in court by arguing that he's not mistaken."
121,Mimi,(I) (2021),13+,132 min,"Comedy, Drama",7.9,"
Mimi is introduced by Bhanu to an American couple as a surrogate in exchange for Rs 2 million. She decides to have the baby even when they change their mind and tells her parent that Bhanu is the father."
122,Jab We Met,(2007),---,138 min,"Comedy, Drama, Romance",7.9,"
A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman."
123,No Man's Land,(I) (2001),R,98 min,"Comedy, Drama, War",7.9,"
Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap."
124,C.R.A.Z.Y.,(2005),---,129 min,"Comedy, Drama",7.9,"
A young French Canadian, one of five boys in a conservative family in the 1960s and 1970s, struggles to reconcile his emerging identity with his father's values."
125,Sullivan's Travels,(1941),---,90 min,"Adventure, Comedy, Drama",7.9,"
Hollywood director John L. Sullivan sets out to experience life as a homeless person in order to gain relevant life experience for his next movie."
126,La règle du jeu,(1939),---,110 min,"Comedy, Drama",7.9,"
A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau."
127,Dev.D,(2009),---,144 min,"Comedy, Drama, Romance",7.9,"
After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption?"
128,Padman,(2018),13+,140 min,"Comedy, Drama",7.9,"
Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India."
129,Badhaai ho,(2018),---,124 min,"Comedy, Drama",7.9,"
A man is embarrassed when he finds out his mother is pregnant."
130,The Gentlemen,(2019),16+,113 min,"Action, Comedy, Crime",7.8,"
An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
131,The Breakfast Club,(1985),G,97 min,"Comedy, Drama",7.8,"
Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought."
132,Ferris Bueller's Day Off,(1986),7A,103 min,Comedy,7.8,"
A high school wise guy is determined to have a day off from school, despite what the Principal thinks of that."
133,The Big Short,(2015),13+,130 min,"Biography, Comedy, Drama",7.8,"
In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is."
134,Verdens verste menneske,(2021),18+,128 min,"Comedy, Drama, Romance",7.8,"
The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is."
135,About Time,(I) (2013),7+,123 min,"Comedy, Drama, Fantasy",7.8,"
At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think."
136,The Sandlot,(1993),PG,101 min,"Comedy, Drama, Family",7.8,"
In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures."
137,Little Miss Sunshine,(2006),G,101 min,"Comedy, Drama",7.8,"
A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus."
138,Ghostbusters,(1984),13+,105 min,"Action, Comedy, Fantasy",7.8,"
Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers."
139,Hot Fuzz,(2007),18+,121 min,"Action, Comedy, Mystery",7.8,"
A skilled London police officer, after irritating superiors with his embarrassing effectiveness, is transferred to a village where the easygoing officers object to his fervor for regulations, as a string of grisly murders strikes the town."
140,Back to the Future Part II,(1989),13+,108 min,"Adventure, Comedy, Sci-Fi",7.8,"
After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip."
141,Moonrise Kingdom,(2012),13A,94 min,"Comedy, Drama, Family",7.8,"
A pair of young lovers flee their New England town, which causes a local search party to fan out to find them."
142,Captain Fantastic,(2016),13+,118 min,"Comedy, Drama",7.8,"
In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
143,Mary Poppins,(1964),G,139 min,"Comedy, Family, Fantasy",7.8,"
In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father."
144,To Have and Have Not,(1944),---,100 min,"Adventure, Comedy, Film-Noir",7.8,"
During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer."
145,Paddington 2,(2017),7+,103 min,"Adventure, Comedy, Family",7.8,"
Paddington, now happily settled with the Brown family and a popular member of the local community, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy's 100th birthday, only for the gift to be stolen."
146,Big Hero 6,(2014),G,102 min,"Animation, Action, Adventure",7.8,"
A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes."
147,Isle of Dogs,(2018),7+,101 min,"Animation, Adventure, Comedy",7.8,"
Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
